Mihalca Gheorghe,Partidul National Liberal,2004,138734
Ferencz Levente Zoltan,Uniunea Democrata Maghiara Din Romania,2004,138770
Marian Gheorghe,Partidul Social Democrat,2004,138805
Sava Ioan,Partidul Democrat,2004,138869
Stet Vasile Adrian,Partidul National Liberal,2004,138921
Cionca Ioan,Partidul Social Democrat,2004,139009
Madaras Teofil,Partidul Social Democrat,2004,139054
Fezer Gabor,Forumul Democrat Al Germanilor Din Romania,2004,139107
Pop Grigore,Partidul National Liberal,2004,139143
Belbe Ioan,Partidul Democrat,2004,139170
Koczan Levente,Uniunea Democrata Maghiara Din Romania,2004,139214
Svegler Albert,Uniunea Democrata Maghiara Din Romania,2004,139250
Borlan Traian,Partidul Democrat,2004,139287
Corodan Vasile,Partidul National Liberal,2004,139330
Iuhasz Ludovic,Uniunea Democrata Maghiara Din Romania,2004,139358
Pap Jozsef,Candidat independent,2004,139394
Ilyes Iuliu,Uniunea Democrata Maghiara Din Romania,2008,136483
Kovacs Eugen,Uniunea Democrata Maghiara Din Romania,2008,136526
Duma Ovidiu Marius,Partidul National Liberal,2008,136848
Sebesi Ioan,Candidat independent,2008,138039
Bura Nicolae,Partidul Social Democrat,2008,136599
Veron Andrei Stefan,Uniunea Democrata Maghiara Din Romania,2008,136642
Gereb Nicolae,Uniunea Democrata Maghiara Din Romania,2008,136713
Szabo Elek,Candidat independent,2008,179873
Papp Tibor,Uniunea Democrata Maghiara Din Romania,2008,136768
Apan Mihai,Partidul Social Democrat,2008,136802
Grigoras Ion,Partidul Social Democrat,2008,136919
Ciurdas Traian,Partidul Social Democrat,2008,137103
Pleth Emeric,Forumul Democrat Al Germanilor Din Romania,2008,136964
Kis Hajnalka,Partidul Democrat Liberal,2008,137032
Tatar Ioan,Partidul Democrat Liberal,2008,137069
Bojan Aurel,Partidul National Liberal,2008,137130
Roca Iosif,Partidul Democrat Liberal,2008,137185
Copil Gheorghe,Partidul Social Democrat,2008,137229
Pop Hotcas Ioan,Partidul Social Democrat,2008,137274
Balogh Alexandru,Uniunea Democrata Maghiara Din Romania,2008,179677
Mosdoczi Vilhelm,Partidul Civic Maghiar - Magyar Polgari Part,2008,136553
Todoran Ioan,Partidul National Liberal,2008,137292
Jurchis Gheorghe,Partidul Social Democrat,2008,137363
Ciocan Petru,Candidat independent,2008,137407
Schwarczkopf Ioan,Forumul Democrat Al Germanilor Din Romania,2008,179882
Balogh Daniel Bela,Partidul Social Democrat,2008,137443
Andreica Florinel,Partidul National Liberal,2008,137504
Domokos Alexandru,Uniunea Democrata Maghiara Din Romania,2008,137540
Ghetina Mihai,Partidul National Liberal,2008,137611
Gaman Mihai,Uniunea Democrata Maghiara Din Romania,2008,137675
Heinrich Mihaly,Forumul Democrat Al Germanilor Din Romania,2008,137728
Ciuta Ioan,Partidul Social Democrat,2008,137746
Incze Ludovic,Uniunea Democrata Maghiara Din Romania,2008,137764
Balog Francisc,Uniunea Democrata Maghiara Din Romania,2008,137844
Ardelean Simion,Partidul Democrat Liberal,2008,137899
Lengyel Stefan,Uniunea Democrata Maghiara Din Romania,2008,137960
Robas Gheorghe,Partidul Democrat Liberal,2008,138084
Dobos Stefan,Uniunea Democrata Maghiara Din Romania,2008,138164
David Gheorghe,Partidul Social Democrat,2008,138208
Pop Dumitru Dorel,Partidul Social Democrat,2008,138280
Betea Toma,Partidul Social Democrat,2008,138351
Nagy Iosif,Uniunea Democrata Maghiara Din Romania,2008,138431
Marchis Gheorghe Otto,Forumul Democrat Al Germanilor Din Romania,2008,138501
Tempfli Mihai,Uniunea Democrata Maghiara Din Romania,2008,138538
Varga Cosmin Vasile,Partidul Democrat Liberal,2008,138574
Lang Vasile,Partidul Social Democrat,2008,138618
Simon Levente,Uniunea Democrata Maghiara Din Romania,2008,180028
Mates Gheorghe Calin,Partidul Democrat Liberal,2008,138663
Mihalca Gheorghe,Partidul National Liberal,2008,138734
Ferencz Levente Zoltan,Uniunea Democrata Maghiara Din Romania,2008,138770
Marian Gheorghe,Partidul Social Democrat,2008,138805
Sava Ioan,Partidul Democrat Liberal,2008,138869
Stet Vasile Adrian,Partidul Social Democrat,2008,138921
Sobius Mariana Monica,Partidul Democrat Liberal,2008,139009
Pop Grigore,Partidul National Liberal,2008,139143
Vint Gavril Dan,Partidul National Liberal,2008,139054
Fezer Gabor,Forumul Democrat Al Germanilor Din Romania,2008,139107
Belbe Ioan,Partidul Democrat Liberal,2008,139170
Koczan Levente,Uniunea Democrata Maghiara Din Romania,2008,139214
Mellau Iosif,Forumul Democrat Al Germanilor Din Romania,2008,139250
Cristea Radu,Partidul Social Democrat,2008,139287
Corodan Vasile,Partidul National Liberal,2008,139330
Iuhasz Ludovic,Uniunea Democrata Maghiara Din Romania,2008,139358
David Daniel Ionel,Partidul Democrat Liberal,2008,139394
N/A,,1996,139704
Balint Gheiza,Uniunea Democrata Maghiara Din Romania,1996,139740
Sampalean Liviu,Partidul Unitatii Nationale Romane,1996,139811
Pop Ioan,Candidat independent,1996,139884
Pop Pamfil,Partidul Democratiei Sociale Din Romania,1996,139937
Georgescu Victor,Partidul Unitatii Nationale Romane,1996,139982
Clitan Valentin,Partidul Unitatii Nationale Romane,1996,140084
Groza Gheorghe,Conventia Democratica Din Romania,1996,140146
Cristea Ioan,Partidul Democratiei Sociale Din Romania,1996,140208
Lucacel Ioan,Partidul Democratiei Sociale Din Romania,1996,140244
Bologa Alexa,Partidul Unitatii Nationale Romane,1996,140280
Samsudan Ioan,Partidul Democratiei Sociale Din Romania,1996,140324
Stirb Liviu,Partidul Democratiei Sociale Din Romania,1996,140379
Szoboszlai Attila,Uniunea Democrata Maghiara Din Romania,1996,140440
Faluvegi Francisc Stefan,Uniunea Democrata Maghiara Din Romania,1996,140477
Catana Ioan,Partidul Unitatii Nationale Romane,1996,140501
Cristea Nicolae,Partidul Democratiei Sociale Din Romania,1996,140547
Chis Aurel,Partidul Socialist,1996,140583
Denes Lucaci,Uniunea Democrata Maghiara Din Romania,1996,140627
Talos Liviu,Partidul Democratiei Sociale Din Romania,1996,140672
Cheseli Ioan,Conventia Democratica Din Romania,1996,140770
Barbanta Aurel,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,140823
Pop Mircea,Partidul Democratiei Sociale Din Romania,1996,140869
Csapo Carol,Uniunea Democrata Maghiara Din Romania,1996,140958
Pop Alexandru,Partidul Democratiei Sociale Din Romania,1996,141027
Balas Victor,Partidul Democratiei Sociale Din Romania,1996,141081
Ionac Silviu,Partidul Democratiei Sociale Din Romania,1996,141134
Costin Ioan,"Partidul Noua Romanie""""",1996,141232
Moisi Dumitru,Partidul Democratiei Sociale Din Romania,1996,141312
Kurti Nicolae,Uniunea Democrata Maghiara Din Romania,1996,141376
Petrule Augustin,Conventia Democratica Din Romania,1996,141447
Torgie Dorel,Partidul Unitatii Nationale Romane,1996,141535
Pop Gheorghe,Partidul Unitatii Nationale Romane,1996,141580
Breda Bela,Uniunea Democrata Maghiara Din Romania,1996,141722
Moldovan Pompei,Partidul Democratiei Sociale Din Romania,1996,141786
Sabou Augustin,Partidul Democratiei Sociale Din Romania,1996,141884
Craciun Pavel,Conventia Democratica Din Romania,1996,141946
Nedisan Vasile,Partidul Democratiei Sociale Din Romania,1996,142006
Moga Ioan,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,142079
Bereschi Calin Augustin,Partidul Liberal - 1993,1996,142122
Covaci Traian,Partidul Democratiei Sociale Din Romania,1996,142177
Balasz Zoltan,Uniunea Democrata Maghiara Din Romania,1996,142239
Boncidai Csaba,Uniunea Democrata Maghiara Din Romania,1996,142284
Cuc Traian,Conventia Democratica Din Romania,1996,142337
Chifor Augustin,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,142373
Vlaicu Ioan Costica,Partidul Unitatii Nationale Romane,1996,142426
Cimpeanu Ionel,Partidul Unitatii Nationale Romane,1996,142499
Molnar Iozsef,Uniunea Democrata Maghiara Din Romania,1996,142550
Costina Augustin,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,142612
Lung Cornel,Partidul Democratiei Sociale Din Romania,1996,142676
Simonca Viorel,Partidul Unitatii Nationale Romane,1996,142710
Campean Mircea,Conventia Democratica Din Romania,1996,142774
Kiss Juhasz Ciaba,Uniunea Democrata Maghiara Din Romania,1996,142854
Balogh Zoltan,Uniunea Democrata Maghiara Din Romania,1996,142881
Romitan Teodor,Partidul Unitatii Nationale Romane,1996,179631
Baican Ioan,Conventia Democratica Din Romania,1996,142952
Breda Lajos,Uniunea Democrata Maghiara Din Romania,1996,143021
Ciaca Pompei,Conventia Democratica Din Romania,1996,143067
Ardelean Ioan,Partidul Unitatii Nationale Romane,1996,143147
Nosa Iuliu,Partidul Democratiei Sociale Din Romania,2000,139704
Peter Carol,Candidat independent,2000,139740
Borz Augustin,Alianta Nationala Crestin Democrata,2000,139811
Gutu Octavian,Partidul Democratiei Sociale Din Romania,2000,139884
Berar Pamfil,Partidul National Roman,2000,139937
Uivari Eugen,Uniunea Democrata Maghiara Din Romania,2000,139982
Vancea Dorel,Partidul Democratiei Sociale Din Romania,2000,140084
Maghiar Isaia,Conventia Democrata Romana,2000,140146
Pop Gheorghe-Ioan,Partidul National Liberal - Campeanu,2000,140208
Lucacel Ioan,Partidul Democratiei Sociale Din Romania,2000,140244
Macarie Gheorghe,Partidul Democrat,2000,140280
Samsudan Ioan,Partidul Democratiei Sociale Din Romania,2000,140324
Banut Gavril,Partidul Democratiei Sociale Din Romania,2000,140379
Szoboszlai Attila,Uniunea Democrata Maghiara Din Romania,2000,140440
Faluvegi Francisc Stefan,Uniunea Democrata Maghiara Din Romania,2000,140477
Catana Ioan,Partidul Democratiei Sociale Din Romania,2000,140501
Turcas Viorel,Conventia Democrata Romana,2000,140547
Mesesan Ioan,Partidul National Liberal,2000,140583
Pop Emeric,Candidat independent,2000,140627
Marian Dan,Partidul National Liberal,2000,140672
Cheseli Ioan,Conventia Democrata Romana,2000,140770
Maior Andrei,Uniunea Democrata Maghiara Din Romania,2000,140823
Pop Mircea,Partidul Democratiei Sociale Din Romania,2000,140869
Csapo Carol,Uniunea Democrata Maghiara Din Romania,2000,140958
Pop Vasile,Partidul Democratiei Sociale Din Romania,2000,141027
Gherman Ioan,Conventia Democrata Romana,2000,141081
Suteu Daniel,Alianta Nationala Crestin Democrata,2000,141134
Ciorlaus Vasile-Dorel,Partidul Unitatii Nationale Romane,2000,141232
Puscas Gavril,Partidul Democratiei Sociale Din Romania,2000,141312
Pacala Vasile,Partidul National Roman,2000,141376
Petrus Dumitru,Conventia Democrata Romana,2000,141447
Torgie Dorel-Ioan,Partidul National Liberal,2000,141535
Pop Gheorghe,Partidul Unitatii Nationale Romane,2000,141580
Salanki Sandor,Uniunea Democrata Maghiara Din Romania,2000,141722
Moldovan Pompei,Partidul Democratiei Sociale Din Romania,2000,141786
Sabou Augustin,Partidul Democratiei Sociale Din Romania,2000,141884
Guti Karoly,Partidul Democrat,2000,141946
Nedisan Vasile,Partidul Democratiei Sociale Din Romania,2000,142006
Milas Gavril,Alianta Pentru Romania,2000,142079
Bereschi Calin-Augustin,Partidul Democratiei Sociale Din Romania,2000,142122
Silaghi Pavel-Aurelian,Partidul National Liberal,2000,142177
Kasa Erno,Uniunea Democrata Maghiara Din Romania,2000,142239
Boncidai Csaba,Uniunea Democrata Maghiara Din Romania,2000,142284
Criste Victor,Partidul Unitatii Nationale Romane,2000,142337
Muresan Aurel,Partidul Unitatii Nationale Romane,2000,142373
Vlaicu Ioan-Costica,Partidul National Roman,2000,142426
Cimpeanu Ionel,Partidul Popular Din Romania,2000,142499
Molnar Jozsef,Uniunea Democrata Maghiara Din Romania,2000,142550
Bonte Florian,Alianta Pentru Romania,2000,142612
Lung Cornel,Partidul Democratiei Sociale Din Romania,2000,142676
Berinde Grigore,Partidul Democratiei Sociale Din Romania,2000,142710
Sabau Ioan,Partidul Democratiei Sociale Din Romania,2000,142774
Kiss Juhasz Ciaba,Uniunea Democrata Maghiara Din Romania,2000,142854
Keresztes Zoltan,Uniunea Democrata Maghiara Din Romania,2000,142881
Lazar Gherasim,Conventia Democrata Romana,2000,179631
Buboiu Dumitru,Partidul Democratiei Sociale Din Romania,2000,142952
Breda Lajos,Uniunea Democrata Maghiara Din Romania,2000,143021
Micle Ioan,Partidul Democrat,2000,143067
Ciuca Aurel,Partidul Democratiei Sociale Din Romania,2000,143147
Capalnasiu Sandu Victor Radu,Partidul Democrat,2004,139704
Cuceu Vasile,Partidul Forta Democrata Din Romania,2004,139740
Borz Augustin,Partidul Social Democrat,2004,139811
Turcas Septimiu Catalin,Partidul Democrat,2004,139884
Berar Pamfil,Partidul Social Democrat,2004,139937
Uivari Eugen,Uniunea Democrata Maghiara Din Romania,2004,139982
Vancea Dorel,Partidul Social Democrat,2004,140084
Maghiar Isaia,Partidul Social Democrat,2004,140146
Pop Gheorghe Ioan,Partidul Social Democrat,2004,140208
Romocea Sorin Alexandru,Partidul National Liberal,2004,140244
Sarca Aurel,Partidul Social Democrat,2004,140280
Barou I. Ioan,Partidul National Liberal,2004,140324
Holhos Ioan,Partidul National Liberal,2004,140379
Szoboszlai Attila,Uniunea Democrata Maghiara Din Romania,2004,140440
Faluvegi Francisc-Stefan,Uniunea Democrata Maghiara Din Romania,2004,140477
Catana Ioan,Partidul Social Democrat,2004,140501
Turcas Viorel,Partidul Actiunea Populara,2004,140547
Mesesan Ioan,Partidul National Liberal,2004,140583
Pop Emeric,Uniunea Democrata Maghiara Din Romania,2004,140627
Marian Dan,Partidul National Liberal,2004,140672
Cheseli Ioan,Partidul Actiunea Populara,2004,140770
Maior Andrei,Uniunea Democrata Maghiara Din Romania,2004,140823
Pop Mircea,Partidul Social Democrat,2004,140869
Csapo Carol,Uniunea Democrata Maghiara Din Romania,2004,140958
Lazar Rodica,Partidul National Liberal,2004,141027
Balas Mircea Ioan,Partidul Democrat,2004,141081
Codorean Eugen,Partidul National Liberal,2004,141134
Spatar Alexandru,Partidul Social Democrat,2004,141232
Puscas Gavril,Partidul Social Democrat,2004,141312
Pacala Vasile,Partidul Social Democrat,2004,141376
Petrus Dumitru,Partidul Democrat,2004,141447
Cristut Viorel Aurel,Partidul National Taranesc Crestin Democrat,2004,141535
Satmari Petre Cornel,Partidul Social Democrat,2004,141580
Salanki Sandor,Candidat independent,2004,141722
Cozma Petru,Partidul Romania Mare,2004,141786
Sabou Augustin,Partidul Social Democrat,2004,141884
Rosan Dumitru,Partidul Social Democrat,2004,141946
Lazar Vasile,Partidul Democrat,2004,142006
Bercean Sandu,Partidul Social Democrat,2004,142079
Avram Sebastian - Vasile,Partidul National Liberal,2004,142122
Barsan Viorel,Partidul Democrat,2004,142177
Dioszegi Gyula,Uniunea Democrata Maghiara Din Romania,2004,142239
Boncidai Csaba,Uniunea Democrata Maghiara Din Romania,2004,142284
Pisek Francisc,Candidat independent,2004,142337
Harangus David,Partidul Romania Mare,2004,142373
Fogadauan Dorel,Partidul Social Democrat,2004,142426
Cozma Ioan Aurelian,Partidul National Liberal,2004,142499
Molnar Iozsef,Uniunea Democrata Maghiara Din Romania,2004,142550
Bonte Florian,Partidul Social Democrat,2004,142612
Lung Cornel,Partidul Social Democrat,2004,142676
Berinde Grigore,Partidul Social Democrat,2004,142710
Chira Ionel Danil,Partidul Noua Generatie,2004,142774
Bobis Zoltan Stefan,Uniunea Democrata Maghiara Din Romania,2004,142854
Keresztes Zoltan,Uniunea Democrata Maghiara Din Romania,2004,142881
Stegar Simion,Partidul Social Democrat,2004,179695
Stanciu Emanoil Ionel,Partidul Democrat,2004,179631
Rosan Ioan,Partidul Democrat,2004,142952
Breda Lajos,Uniunea Democrata Maghiara Din Romania,2004,143021
Miclea Ioan,Partidul Democrat,2004,143067
Boie Florin,Partidul Actiunea Populara,2004,143147
Capilnasiu Sandu Victor Radu,Partidul National Liberal,2008,139704
Varga Andrei,Uniunea Democrata Maghiara Din Romania,2008,139740
Balanean Eugen,Partidul Social Democrat,2008,139811
Turcas Septimiu-Catalin,Partidul Democrat Liberal,2008,139884
Berar Pamfil,Partidul Social Democrat,2008,139937
Uivari Eugen,Uniunea Democrata Maghiara Din Romania,2008,139982
Vancea Dorel,Partidul Democrat Liberal,2008,140084
Maghiar Isaia,Partidul Social Democrat,2008,140146
Pop Gheorghe-Ioan,Partidul Social Democrat,2008,140208
Romocea Sorin-Alexandru,Partidul National Liberal,2008,140244
Sarca Aurel,Partidul Social Democrat,2008,140280
Barou Ioan,Partidul National Liberal,2008,140324
Marina Ida-Magdolna,Uniunea Democrata Maghiara Din Romania,2008,180037
Holhos Ioan,Partidul National Liberal,2008,140379
Szabo Levente-Gyorgy,Uniunea Democrata Maghiara Din Romania,2008,140440
Faluvegi Francisc Stefan,Uniunea Democrata Maghiara Din Romania,2008,140477
Catana Ioan,Partidul Social Democrat,2008,140501
Cristea Nicolae,Partidul National Liberal,2008,140547
Mesesan Ioan,Partidul National Liberal,2008,140583
Pop Emeric,Uniunea Democrata Maghiara Din Romania,2008,140627
Terec Ioan-Eugen,Partidul Democrat Liberal,2008,140672
Cheseli Ioan,Partidul Social Democrat,2008,140770
Maior Andrei,Uniunea Democrata Maghiara Din Romania,2008,140823
Pop Mircea,Partidul Social Democrat,2008,140869
Csapi Carol,Uniunea Democrata Maghiara Din Romania,2008,140958
Lazar Rodica,Partidul National Liberal,2008,141027
Mangau Ioan,Partidul Social Democrat,2008,141081
Codorean Eugen,Partidul National Liberal,2008,141134
Spatar Alexandru,Partidul Social Democrat,2008,141232
Puscas Gavril,Partidul Social Democrat,2008,141312
Dobrai Francisc,Uniunea Democrata Maghiara Din Romania,2008,141376
Petrus Dumitru,Partidul Democrat Liberal,2008,141447
Simon Iosif,Partidul National Taranesc Crestin Democrat,2008,141535
Satmari Petru Cornel,Partidul National Liberal,2008,141580
Boer Ioan,Partidul Social Democrat,2008,141722
Cozma Petru,Partidul Democrat Liberal,2008,141786
Sabou Augustin,Partidul Democrat Liberal,2008,141884
Rosan Dumitru,Partidul Democrat Liberal,2008,141946
Lazar Vasile,Partidul Democrat Liberal,2008,142006
Bercean Sandu,Partidul Social Democrat,2008,142079
Bereschi Calin-Augustin,Partidul Social Democrat,2008,142122
Borbiu Avel,Partidul Social Democrat,2008,142177
Mate Radu,Candidat independent,2008,142239
Boncidai Csaba,Uniunea Democrata Maghiara Din Romania,2008,142284
Criste Nicolae,Partidul Democrat Liberal,2008,142337
Chifor Augustin,Partidul Social Democrat,2008,142373
Borzan Marius Daniel,Partidul Initiativa Nationala,2008,142426
Pintea Alexandru,Partidul Social Democrat,2008,142499
Molnar Iozsef,Uniunea Democrata Maghiara Din Romania,2008,142550
Bonte Florian,Partidul Democrat Liberal,2008,142612
Lung Cornel,Partidul Social Democrat,2008,142676
Berinde Grigore,Partidul Social Democrat,2008,142710
Chira Ionel-Danil,Partidul National Liberal,2008,142774
Kis-Iuhasz Ciaba,Uniunea Democrata Maghiara Din Romania,2008,142854
Dombi Attila-Ianos,Uniunea Democrata Maghiara Din Romania,2008,142881
Prodan Calin-Cristian,Partidul Social Democrat,2008,179695
Stanciu Emanoil-Ionel,Partidul Democrat Liberal,2008,179631
Rosan Ioan,Partidul Democrat Liberal,2008,142952
Breda Lajos,Uniunea Democrata Maghiara Din Romania,2008,143021
Miclea Ioan,Partidul Democrat Liberal,2008,143067
Muresan Gabriel,Partidul National Liberal,2008,143147
Condurat Dan,Conventia Democratica Din Romania,1996,143450
Bucur Dionisie,Partidul Democratiei Sociale Din Romania,1996,143619
Florita Emil,Candidat independent,1996,143682
Stoica Ilie,Conventia Democratica Din Romania,1996,144054
Cristea Adrian-Doru,Candidat independent,1996,143735
Joldis Beniamin,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,143771
Dobreanu Mircea,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,143806
Bogorin Gheorghe,Partidul Liberal - 1993,1996,143851
Cretu Mircea-Dorin,Conventia Democratica Din Romania,1996,145827
Brezaie Vasile,Partidul Democrat Agrar Din Romania,1996,143888
Lazar Ioan,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,143922
Bunea Nicolae,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,143959
Costea Ioan,Conventia Democratica Din Romania,1996,143995
Boariu Ioan,Partidul Democrat Agrar Din Romania,1996,144116
Duma Ioan-Sorin,Partidul Democrat Agrar Din Romania,1996,144152
Oniga Vasile,Partidul Unitatii Nationale Romane,1996,144198
Mandreanu Gheorghe,Conventia Democratica Din Romania,1996,144232
Roman Toader,Partidul Democrat Agrar Din Romania,1996,144303
Dulhaz Ioan,Partidul Democratiei Sociale Din Romania,1996,144349
Dragomir Emanoil,Partidul Democratiei Sociale Din Romania,1996,144376
Gherghel Emil,Partidul Unitatii Nationale Romane,1996,144410
Butila Simion,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,144456
Colceriu Nicolae,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,144508
Stoica Virgil,Partidul Democrat Agrar Din Romania,1996,144535
Ghisoiu Ion,Partidul Democrat Agrar Din Romania,1996,143487
Medesan Gligor,Partidul Unitatii Nationale Romane,1996,144553
Hanzu Nicolae,Conventia Democratica Din Romania,1996,144599
Puica Vasile-Cornel,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,144615
Cori Ioan,Partidul Unitatii Nationale Romane,1996,144651
N/A,,1996,144713
Rus Pompei,Partidul Democrat Agrar Din Romania,1996,144731
Gherman Liviu,Conventia Democratica Din Romania,1996,144795
Fara Ioan,Partidul Democrat Agrar Din Romania,1996,144866
Dotcos Alexandru,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,144893
Marcus Otilia,Conventia Democratica Din Romania,1996,144964
Tifrea Ioan,Partidul Democrat Agrar Din Romania,1996,144991
Maris Balanel,Partidul Liberal - 1993,1996,144928
Brad Aurel,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145042
Lorenczi Ludovic,Partidul Liberal - 1993,1996,145104
Armenciu Iosif,Partidul Democrat Agrar Din Romania,1996,145140
Vulcu Elena,Candidat independent,1996,145202
Dancu Niculae,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145220
N/A,,1996,145275
Surdu Cornel,Partidul Aliantei Civice,1996,143502
Morariu Gheorghe,Partidul Democrat Agrar Din Romania,1996,145293
Stoica Cornel,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145355
Gota Bucur,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,143520
Vidrighin Ioan,Partidul Democrat Agrar Din Romania,1996,145382
Dragan Livia,Partidul National Liberal (CAMPEANU),1996,145408
Lotrean Ioan,Partidul Democratiei Sociale Din Romania,1996,145471
Cazan Mihai-Eftimiu,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145499
Tatu Ioan,Partidul Democratiei Sociale Din Romania,1996,143557
Filip Mitica,Partidul Democrat Agrar Din Romania,1996,145667
Ivan Nicolae,Partidul Democrat Agrar Din Romania,1996,145738
Georgescu Pavel,Partidul Liberal - 1993,1996,145603
Avram Nicolae,Miscarea Ecologista Din Romania,1996,145765
Marcu Mircea-Dorel,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145792
Raceu Dumitru,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145907
Larga Vasile,Partidul Unitatii Nationale Romane,1996,143646
Paun Alexandru,Partidul Democratiei Sociale Din Romania,1996,145934
Bacila Vasile,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,145961
Lienerth Mihail,Partidul Democrat Agrar Din Romania,1996,145998
Iohannis Klaus-Werner,Forumul Democrat Al Germanilor Din Romania,2000,143450
Plopeanu Teodor,Alianta Pentru Romania,2000,143619
Rotar Laurentiu-Ioan,Alianta Pentru Romania,2000,143682
Fraticiu Gheorghe,Partidul Democratiei Sociale Din Romania,2000,144054
Barsu Dan,Partidul Democrat,2000,143735
Pop Coriolan,Partidul Umanist Din Romania,2000,143771
Dobreanu Mircea,Partidul Democrat,2000,143806
Oprisor Ilie,Partidul Reconcilierii Nationale,2000,143851
Cretu Mircea Dorin,Conventia Democrata Romana,2000,145827
Brezaie Vasile,Alianta Pentru Romania,2000,143888
Preda Dumitru,Partidul Unitatii Nationale Romane,2000,143922
Bunea Nicolae,Partidul Democrat,2000,143959
Costea Ioan,Conventia Democrata Romana,2000,143995
Bucerzan Vasile,Partidul Democratiei Sociale Din Romania,2000,144116
Halmaciu Iustin,Partidul Democratiei Sociale Din Romania,2000,144152
Ratiu Cornel,Conventia Democrata Romana,2000,144198
Mandreanu Gheorghe,Partidul Democrat,2000,144232
Roman Toader,Alianta Pentru Romania,2000,144303
Marian Elena,Partidul Democrat,2000,144349
Dobre Aurel,Partidul Democrat,2000,144376
Cernea Mircea,Alianta Pentru Romania,2000,144410
Scutea Nicolae,Alianta Pentru Romania,2000,144456
Magheru Cristin,Partidul Social Democrat Roman,2000,144508
Sari Paulian,Partidul Democratiei Sociale Din Romania,2000,144535
Ghisoiu Ion,Alianta Pentru Romania,2000,143487
Boian Liviu,Partidul Democrat,2000,144553
Jinariu Ioan,Partidul Democratiei Sociale Din Romania,2000,144599
Giurgiu Eugen,Partidul National Liberal,2000,144615
Cori Ioan-Vasile,Partidul Democrat,2000,144651
Beschiu Iancu,Alianta Pentru Romania,2000,144713
Lazar Iulian,Alianta Nationala Crestin Democrata,2000,144731
Greavu Maria,Candidat independent,2000,144795
Fara Ioan,Partidul Democrat,2000,144866
Dotcos Alexandru,Partidul Democrat,2000,144893
Radu Vasile,Partidul Democratiei Sociale Din Romania,2000,144964
Ceorgovean Pompiliu Gabr,Conventia Democrata Romana,2000,144991
Pavel Ioan,Partidul Democrat,2000,144928
Schiau Ioan,Partidul National Liberal,2000,145042
Roba Eugen,Partidul National Roman,2000,145104
Anghel Emil,Partidul Democrat,2000,145140
Pop Petru,Partidul Democrat,2000,145202
Dancu Niculae,Partidul Democrat,2000,145220
Lazar Constantin,Alianta Pentru Romania,2000,145275
Surdu Cornel,Partidul National Liberal,2000,143502
Morariu Gheorghe,Alianta Pentru Romania,2000,145293
Vasiu Nicolaie,Alianta Nationala Crestin Democrata,2000,145355
Bara Ioan Bucur,Alianta Pentru Romania,2000,143520
Vidrighin Ioan,Alianta Pentru Romania,2000,145382
Aldea Valentin,Uniunea Fortelor De Dreapta,2000,145408
Hanea Dumitru,Partidul Democrat,2000,145471
Baila Dumitru Damian,Partidul Social Democrat Roman,2000,145499
Poplacean Ioan,Conventia Democrata Romana,2000,145603
Anghelina Ioan,Partidul National Liberal,2000,145667
Urian Emil Marius,Partidul Democratiei Sociale Din Romania,2000,145738
Maricuta Ioan Daniel,Candidat independent,2000,143557
Avram Nicolae,Partidul Democrat,2000,145765
Marcu Mircea Dorel,Partidul Democrat,2000,145792
Raceu Dumitru,Partidul Democrat,2000,145907
Stanescu Valerian,Partidul National Liberal,2000,143646
Paun Alexandru,Partidul Democratiei Sociale Din Romania,2000,145934
Pinte Ilie Avram,Candidat independent,2000,145961
Lienerth Mihail,Alianta Pentru Romania,2000,145998
Iohannis Klaus Werner,Forumul Democrat Al Germanilor Din Romania,2004,143450
Thellmann Daniel,Forumul Democrat Al Germanilor Din Romania,2004,143619
Curcean Marius-Radu,Partidul Actiunea Populara,2004,143682
Fraticiu Gheorghe,Partidul Social Democrat,2004,144054
Krech Johann,Forumul Democrat Al Germanilor Din Romania,2004,143735
Mihalache Daniel Tudor,Partidul National Liberal,2004,143771
Dur Traian Dorel,Partidul Social Democrat,2004,143806
Pavel Ioan,Partidul Social Democrat,2004,144928
Baltes Ioan,Partidul Social Democrat,2004,143851
Banciu Teodor Dumitru,Partidul National Liberal,2004,145499
Barbu Constantin,Partidul Social Democrat,2004,145827
